,total,data,ic
2161,0.40079805,0.3798635,0.020934563
2162,0.40064242,0.3797312,0.020911206
2163,0.40048715,0.37959927,0.020887885
2164,0.40033203,0.37946746,0.020864584
2165,0.400177,0.37933567,0.020841332
2166,0.40002227,0.37920415,0.020818131
2167,0.39986765,0.3790727,0.020794982
2168,0.39971322,0.37894133,0.02077191
2169,0.39955902,0.37881017,0.020748844
2170,0.39940485,0.3786791,0.020725759
2171,0.39925104,0.37854832,0.020702727
2172,0.39909732,0.3784176,0.020679718
2173,0.3989437,0.37828687,0.020656852
2174,0.39879036,0.37815636,0.02063398
2175,0.39863726,0.37802613,0.02061114
2176,0.39848423,0.37789583,0.020588418
2177,0.3983314,0.37776574,0.020565648
2178,0.39817873,0.37763578,0.02054295
2179,0.39802632,0.37750608,0.020520236
2180,0.39787388,0.3773763,0.020497605
2181,0.39772183,0.37724686,0.02047499
2182,0.39756992,0.3771175,0.020452408
2183,0.39741808,0.3769882,0.020429889
2184,0.39726654,0.3768592,0.020407375
2185,0.39711505,0.37673008,0.020384954
2186,0.39696375,0.37660116,0.02036257
2187,0.39681283,0.37647262,0.0203402
2188,0.39666203,0.37634417,0.02031786
2189,0.39651117,0.3762156,0.02029558
2190,0.39636058,0.37608722,0.020273373
2191,0.3962102,0.375959,0.020251177
2192,0.39605996,0.37583098,0.020228976
2193,0.39590988,0.37570307,0.02020681
2194,0.39576003,0.3755753,0.020184716
2195,0.39561033,0.37544766,0.020162659
2196,0.39546084,0.3753202,0.020140642
2197,0.39531144,0.37519273,0.02011869
2198,0.39516217,0.37506545,0.020096714
2199,0.39501318,0.3749384,0.02007479
2200,0.39486432,0.3748114,0.020052899
2201,0.39471567,0.3746846,0.020031072
2202,0.39456725,0.37455794,0.020009296
2203,0.39441878,0.37443122,0.019987551
2204,0.39427063,0.37430483,0.019965796
2205,0.39412254,0.37417844,0.01994411
2206,0.39397466,0.3740522,0.019922454
2207,0.39382696,0.37392613,0.01990084
2208,0.3936793,0.3738,0.01987928
2209,0.39353207,0.37367436,0.019857708
2210,0.39338484,0.37354866,0.019836193
2211,0.39323783,0.3734231,0.019814739
2212,0.39309093,0.37329757,0.01979336
2213,0.39294434,0.37317234,0.019771982
2214,0.3927977,0.37304714,0.019750554
2215,0.39265135,0.37292218,0.019729188
2216,0.3925051,0.37279722,0.019707903
2217,0.3923591,0.3726724,0.019686703
2218,0.39221317,0.37254766,0.019665506
2219,0.3920674,0.3724231,0.019644309
2220,0.3919218,0.37229863,0.019623147
2221,0.3917764,0.3721744,0.019601999
2222,0.3916312,0.3720503,0.019580914
2223,0.39148596,0.37192604,0.019559925
2224,0.39134127,0.3718024,0.019538905
2225,0.39119643,0.37167847,0.01951795
2226,0.3910518,0.37155482,0.019497
2227,0.39090738,0.3714313,0.0194761
2228,0.39076307,0.37130785,0.01945522
2229,0.39061892,0.37118456,0.019434366
2230,0.39047495,0.37106138,0.01941357
2231,0.3903311,0.37093824,0.019392846
2232,0.39018744,0.37081534,0.019372107
2233,0.39004403,0.3706926,0.019351404
2234,0.38990057,0.3705698,0.01933075
2235,0.3897574,0.3704473,0.019310093
2236,0.38961437,0.3703249,0.019289467
2237,0.38947147,0.3702025,0.01926896
2238,0.38932878,0.3700803,0.01924847
2239,0.38918614,0.36995813,0.019228015
2240,0.38904375,0.36983615,0.019207576
2241,0.38890156,0.36971444,0.019187126
2242,0.38875946,0.36959276,0.019166691
2243,0.38861755,0.36947125,0.019146318
2244,0.3884757,0.3693497,0.019126007
2245,0.38833398,0.3692282,0.019105757
2246,0.38819247,0.36910695,0.01908552
2247,0.38805103,0.36898574,0.019065306
2248,0.38790995,0.36886483,0.019045135
2249,0.38776878,0.3687438,0.019024964
2250,0.38762796,0.36862317,0.019004805
2251,0.38748723,0.3685025,0.018984724
2252,0.3873466,0.36838195,0.018964674
2253,0.38720617,0.36826152,0.018944643
2254,0.38706592,0.3681413,0.018924644
2255,0.38692585,0.3680211,0.018904725
2256,0.38678578,0.36790094,0.018884823
2257,0.3866459,0.36778098,0.018864928
2258,0.38650632,0.36766124,0.018845068
2259,0.38636678,0.36754155,0.018825226
2260,0.38622728,0.3674219,0.018805385
2261,0.386088,0.36730236,0.018785646
2262,0.385949,0.367183,0.018765997
2263,0.38581,0.3670637,0.018746268
2264,0.3856711,0.3669445,0.01872661
2265,0.38553265,0.36682567,0.018706977
2266,0.38539413,0.36670676,0.018687375
2267,0.38525575,0.36658797,0.018667791
2268,0.38511732,0.36646906,0.01864827
2269,0.38497928,0.3663505,0.018628761
2270,0.38484144,0.36623213,0.018609304
2271,0.38470355,0.3661137,0.018589854
2272,0.3845659,0.36599547,0.018570442
2273,0.38442844,0.3658774,0.018551039
2274,0.3842912,0.36575946,0.018531736
2275,0.38415384,0.3656414,0.018512458
2276,0.38401687,0.3655237,0.018493174
2277,0.3838798,0.36540592,0.018473886
2278,0.38374305,0.36528838,0.018454684
2279,0.3836064,0.3651709,0.018435504
2280,0.38346988,0.36505356,0.01841632
2281,0.38333356,0.3649364,0.01839717
2282,0.3831973,0.3648192,0.018378105
2283,0.38306126,0.36470222,0.018359045
2284,0.38292527,0.36458525,0.018340018
2285,0.38278943,0.36446843,0.01832101
2286,0.3826537,0.3643517,0.018302035
2287,0.38251826,0.36423513,0.01828313
2288,0.3823829,0.36411867,0.018264249
2289,0.3822477,0.36400235,0.018245341
2290,0.38211265,0.36388618,0.018226461
2291,0.3819775,0.3637699,0.018207634
2292,0.3818426,0.36365378,0.018188842
2293,0.38170806,0.3635379,0.018170144
2294,0.3815735,0.36342204,0.018151455
2295,0.3814391,0.36330634,0.018132744
2296,0.3813049,0.36319086,0.018114034
2297,0.38117075,0.36307538,0.018095369
2298,0.38103673,0.36295992,0.018076813
2299,0.38090277,0.3628445,0.018058276
2300,0.38076892,0.3627292,0.018039739
2301,0.38063532,0.36261415,0.018021189
2302,0.380502,0.36249933,0.018002648
2303,0.38036865,0.3623844,0.01798422
2304,0.38023552,0.3622697,0.017965812
2305,0.3801024,0.362155,0.017947404
2306,0.37996957,0.3620405,0.017929092
2307,0.3798367,0.36192593,0.017910758
2308,0.37970412,0.3618117,0.017892424
2309,0.37957156,0.36169744,0.017874124
2310,0.37943915,0.36158323,0.017855905
2311,0.37930673,0.36146906,0.017837668
2312,0.37917465,0.3613552,0.017819446
2313,0.37904277,0.36124143,0.017801352
2314,0.3789108,0.3611276,0.017783212
2315,0.3787792,0.36101407,0.017765122
2316,0.37864757,0.36090052,0.01774706
2317,0.37851605,0.36078706,0.01772899
2318,0.37838474,0.36067376,0.017710958
2319,0.37825352,0.36056054,0.017692983
2320,0.37812242,0.3604474,0.01767503
2321,0.37799147,0.36033434,0.017657118
2322,0.37786072,0.3602215,0.017639235
2323,0.37773004,0.36010867,0.01762136
2324,0.37759945,0.35999596,0.01760348
2325,0.3774689,0.35988325,0.017585663
2326,0.37733865,0.35977075,0.017567907
2327,0.37720853,0.3596583,0.017550226
2328,0.37707853,0.35954604,0.017532479
2329,0.37694862,0.35943383,0.01751477
2330,0.37681875,0.35932168,0.017497089
2331,0.3766891,0.35920972,0.017479409
2332,0.37655956,0.35909778,0.017461782
2333,0.37643018,0.35898593,0.017444244
2334,0.376301,0.3588743,0.017426701
2335,0.37617165,0.35876247,0.017409159
2336,0.3760427,0.35865098,0.01739169
2337,0.37591383,0.3585396,0.017374208
2338,0.37578496,0.3584282,0.01735675
2339,0.37565646,0.3583171,0.017339343
2340,0.37552795,0.35820594,0.017321998
2341,0.37539947,0.35809484,0.017304635
2342,0.37527123,0.35798395,0.017287293
2343,0.37514305,0.3578731,0.017269954
2344,0.3750151,0.35776243,0.017252687
2345,0.37488708,0.35765165,0.017235447
2346,0.37475938,0.35754114,0.017218241
2347,0.37463173,0.35743064,0.017201098
2348,0.37450418,0.35732025,0.017183922
2349,0.37437665,0.35720992,0.017166726
2350,0.37424946,0.3570999,0.017149583
2351,0.37412238,0.35698986,0.017132517
2352,0.37399524,0.3568797,0.017115517
2353,0.37386844,0.3567699,0.01709854
2354,0.37374154,0.35666,0.017081551
2355,0.37361482,0.35655028,0.017064547
2356,0.37348846,0.3564409,0.01704754
2357,0.37336192,0.35633135,0.017030567
2358,0.37323558,0.35622185,0.017013706
2359,0.37310946,0.35611257,0.016996874
2360,0.37298343,0.3560033,0.016980102
2361,0.3728574,0.35589412,0.01696329
2362,0.37273154,0.35578504,0.016946487
2363,0.37260586,0.3556761,0.016929762
2364,0.3724803,0.35556734,0.016912967
2365,0.37235492,0.35545874,0.016896216
2366,0.3722295,0.35534996,0.01687955
2367,0.37210435,0.3552414,0.016862938
2368,0.3719791,0.35513273,0.016846359
2369,0.3718541,0.3550243,0.016829768
2370,0.37172917,0.35491598,0.016813194
2371,0.3716045,0.35480788,0.016796632
2372,0.37147996,0.35469985,0.016780093
2373,0.3713553,0.3545917,0.016763626
2374,0.37123102,0.3544839,0.016747132
2375,0.37110665,0.35437596,0.016730692
2376,0.3709824,0.35426813,0.016714279
2377,0.37085843,0.35416055,0.016697904
2378,0.37073454,0.35405302,0.016681526
2379,0.37061077,0.35394558,0.016665192
2380,0.370487,0.35383806,0.016648933
2381,0.37036335,0.35373068,0.01663268
2382,0.3702399,0.35362354,0.01661638
2383,0.37011638,0.35351625,0.016600147
2384,0.36999336,0.35340944,0.016583912
2385,0.36987028,0.35330254,0.01656771
2386,0.36974713,0.35319558,0.016551558
2387,0.36962426,0.35308877,0.016535493
2388,0.3695015,0.35298207,0.016519418
2389,0.3693789,0.3528756,0.01650333
2390,0.36925635,0.3527691,0.01648723
2391,0.36913386,0.3526627,0.016471157
2392,0.36901158,0.3525564,0.016455172
2393,0.3688893,0.35245007,0.016439253
2394,0.3687672,0.35234386,0.016423339
2395,0.36864522,0.35223782,0.016407404
2396,0.3685234,0.35213187,0.016391521
2397,0.3684017,0.35202608,0.016375639
2398,0.36828,0.35192025,0.016359743
2399,0.3681585,0.3518146,0.016343908
2400,0.36803705,0.35170895,0.016328083
2401,0.36791575,0.35160336,0.016312387
2402,0.36779445,0.3514978,0.016296629
2403,0.36767352,0.35139257,0.01628095
2404,0.36755243,0.3512872,0.016265245
2405,0.3674316,0.3511821,0.016249526
2406,0.36731088,0.35107702,0.01623387
2407,0.3671903,0.35097206,0.01621825
2408,0.36706972,0.3508671,0.016202642
2409,0.36694932,0.35076225,0.016187085
2410,0.3668289,0.35065734,0.016171517
2411,0.36670884,0.35055283,0.016156038
2412,0.36658874,0.35044822,0.016140522
2413,0.36646876,0.3503437,0.016125053
2414,0.3663488,0.35023916,0.016109627
2415,0.36622915,0.350135,0.016094139
2416,0.3661095,0.35003075,0.016078733
2417,0.36598995,0.34992662,0.016063327
2418,0.3658705,0.3498225,0.016048
2419,0.36575118,0.3497185,0.016032679
2420,0.36563203,0.34961462,0.01601742
2421,0.36551276,0.34951064,0.01600211
2422,0.36539394,0.34940708,0.015986841
2423,0.36527497,0.34930333,0.015971627
2424,0.36515626,0.34919986,0.01595638
2425,0.36503768,0.34909645,0.01594122
2426,0.36491895,0.34899288,0.015926067
2427,0.3648005,0.3488896,0.015910937
2428,0.36468226,0.3487864,0.015895832
2429,0.364564,0.34868327,0.015880724
2430,0.3644458,0.34858015,0.015865631
2431,0.3643278,0.34847718,0.015850596
2432,0.3642099,0.3483743,0.015835576
2433,0.36409205,0.34827143,0.015820628
2434,0.3639744,0.34816873,0.015805664
2435,0.3638568,0.34806615,0.015790662
2436,0.3637392,0.3479635,0.015775703
2437,0.36362186,0.34786105,0.015760796
2438,0.3635045,0.3477586,0.01574591
2439,0.36338744,0.34765637,0.015731083
2440,0.3632703,0.347554,0.015716316
2441,0.36315343,0.34745193,0.01570149
2442,0.36303648,0.34734982,0.015686648
2443,0.36291975,0.3472479,0.015671859
2444,0.36280307,0.34714597,0.015657105
2445,0.36268646,0.34704405,0.015642399
2446,0.36257008,0.3469423,0.015627762
2447,0.36245367,0.34684056,0.015613108
2448,0.36233747,0.34673902,0.015598432
2449,0.3622212,0.34663746,0.015583779
2450,0.36210522,0.34653607,0.015569168
2451,0.36198938,0.34643483,0.015554541
2452,0.3618737,0.34633368,0.015539985
2453,0.36175779,0.3462323,0.015525486
2454,0.36164224,0.3461312,0.015511037
2455,0.36152676,0.34603018,0.015496568
2456,0.36141148,0.3459294,0.015482074
2457,0.36129603,0.34582847,0.015467567
2458,0.36118087,0.34572774,0.01545311
2459,0.36106572,0.345627,0.015438698
2460,0.3609507,0.34552634,0.01542437
2461,0.36083588,0.34542584,0.01541004
2462,0.36072102,0.34532532,0.01539569
2463,0.36060634,0.34522495,0.015381383
2464,0.36049163,0.3451246,0.01536706
2465,0.3603772,0.34502444,0.015352774
2466,0.3602629,0.3449244,0.015338505
2467,0.3601486,0.34482428,0.015324303
2468,0.36003432,0.34472415,0.015310165
2469,0.3599203,0.34462434,0.015295947
2470,0.35980624,0.34452447,0.015281767
2471,0.35969234,0.34442475,0.015267571
2472,0.35957858,0.34432513,0.015253462
2473,0.35946482,0.34422544,0.015239397
2474,0.35935128,0.34412593,0.015225347
2475,0.3592379,0.34402663,0.015211281
2476,0.35912433,0.3439271,0.0151972445
2477,0.35901108,0.34382778,0.015183285
2478,0.35889804,0.34372878,0.015169254
2479,0.35878482,0.34362957,0.015155259
2480,0.35867187,0.3435306,0.015141292
2481,0.35855895,0.34343153,0.0151274195
2482,0.35844612,0.3433326,0.015113516
2483,0.3583335,0.34323385,0.01509965
2484,0.35822076,0.343135,0.015085759
2485,0.35810837,0.34303647,0.015071896
2486,0.35799578,0.34293774,0.015058043
2487,0.3578837,0.3428394,0.015044294
2488,0.35777143,0.3427409,0.015030522
2489,0.35765928,0.34264252,0.015016742
2490,0.3575472,0.34254423,0.015002978
2491,0.3574354,0.34244612,0.014989277
2492,0.35732356,0.34234792,0.014975626
2493,0.3572117,0.34224975,0.014961946
2494,0.35710025,0.34215194,0.014948312
2495,0.35698873,0.34205407,0.014934661
2496,0.3568773,0.34195626,0.0149210375
2497,0.3567659,0.3418585,0.014907403
2498,0.35665473,0.3417609,0.014893841
2499,0.3565435,0.34166318,0.014880336
2500,0.35643253,0.3415657,0.014866821
2501,0.3563215,0.34146821,0.0148533005
2502,0.35621062,0.34137082,0.014839785
2503,0.35609996,0.34127367,0.014826283
2504,0.35598934,0.34117648,0.0148128485
2505,0.35587865,0.34107924,0.014799393
2506,0.35576814,0.34098214,0.01478602
2507,0.35565785,0.3408852,0.014772646
2508,0.35554758,0.3407883,0.014759262
2509,0.3554374,0.3406915,0.014745886
2510,0.35532737,0.3405948,0.014732564
2511,0.35521728,0.34049803,0.01471925
2512,0.35510743,0.3404014,0.014706001
2513,0.35499766,0.34030494,0.014692717
2514,0.3548879,0.34020844,0.014679468
2515,0.35477826,0.34011203,0.014666216
2516,0.35466874,0.34001577,0.014652954
2517,0.35455918,0.33991942,0.014639771
2518,0.35445,0.33982334,0.014626642
2519,0.3543407,0.3397272,0.014613514
2520,0.35423154,0.3396312,0.014600363
2521,0.35412246,0.33953524,0.014587233
2522,0.35401344,0.33943933,0.014574122
2523,0.35390452,0.33934352,0.014561014
2524,0.35379586,0.33924788,0.014547971
2525,0.3536872,0.33915222,0.014534968
2526,0.35357848,0.33905655,0.014521949
2527,0.35347018,0.33896124,0.0145089235
2528,0.35336155,0.33886567,0.014495891
2529,0.35325322,0.33877024,0.014482963
2530,0.35314503,0.338675,0.014470022
2531,0.35303682,0.3385797,0.014457111
2532,0.35292888,0.33848467,0.0144441975
2533,0.3528209,0.33838964,0.014431274
2534,0.35271296,0.33829454,0.014418413
2535,0.3526053,0.3381997,0.0144055905
2536,0.35249758,0.33810478,0.0143927755
2537,0.35239005,0.3380101,0.0143799605
2538,0.3522825,0.33791536,0.014367129
2539,0.35217503,0.33782068,0.01435436
2540,0.35206777,0.33772615,0.014341613
2541,0.35196042,0.33763155,0.014328888
2542,0.35185325,0.3375371,0.014316157
2543,0.35174635,0.33744287,0.014303466
2544,0.35163936,0.33734858,0.01429078
2545,0.35153246,0.33725435,0.014278131
2546,0.35142568,0.33716017,0.01426551
2547,0.35131902,0.33706614,0.014252863
2548,0.35121235,0.33697212,0.014240222
2549,0.35110587,0.33687824,0.014227628
2550,0.3509994,0.33678436,0.014215021
2551,0.35089302,0.33669055,0.0142024625
2552,0.35078686,0.33659694,0.014189953
2553,0.35068074,0.33650327,0.014177469
2554,0.35057452,0.33640954,0.014164975
2555,0.35046858,0.3363161,0.014152482
2556,0.35036272,0.3362227,0.014140009
2557,0.35025692,0.3361294,0.014127527
2558,0.35015115,0.3360361,0.014115076
2559,0.35004547,0.33594283,0.014102637
2560,0.34993988,0.33584964,0.014090238
2561,0.34983453,0.3357566,0.014077923
2562,0.34972924,0.33566362,0.01406562
2563,0.34962398,0.33557072,0.0140532525
2564,0.34951875,0.3354778,0.014040928
2565,0.34941363,0.3353851,0.014028532
2566,0.34930852,0.3352923,0.014016224
2567,0.34920368,0.33519968,0.0140039725
2568,0.34909877,0.33510703,0.013991744
2569,0.34899396,0.33501443,0.013979532
2570,0.34888935,0.33492202,0.013967325
2571,0.34878477,0.3348297,0.013955098
2572,0.34868008,0.3347372,0.013942862
2573,0.3485758,0.33464515,0.013930658
2574,0.3484715,0.33455297,0.013918543
2575,0.34836718,0.33446077,0.013906418
2576,0.34826314,0.33436888,0.0138942795
2577,0.3481589,0.33427674,0.013882162
2578,0.348055,0.3341849,0.013870082
2579,0.3479511,0.33409312,0.013857989
2580,0.3478472,0.33400124,0.013845951
2581,0.3477436,0.3339097,0.013833915
2582,0.34763986,0.33381796,0.013821912
2583,0.3475363,0.33372638,0.013809918
2584,0.3474328,0.33363485,0.013797941
2585,0.34732926,0.33354333,0.013785937
2586,0.34722617,0.33345222,0.013773963
2587,0.34712282,0.33336082,0.013762013
2588,0.3470197,0.3332696,0.013750094
2589,0.34691665,0.33317846,0.013738195
2590,0.3468136,0.33308727,0.013726334
2591,0.34671065,0.3329962,0.013714462
2592,0.34660783,0.33290523,0.0137026
2593,0.34650514,0.33281446,0.013690708
2594,0.34640253,0.33272365,0.013678893
2595,0.34629986,0.33263275,0.013667099
2596,0.34619746,0.3325421,0.013655353
2597,0.34609497,0.33245146,0.013643526
2598,0.34599265,0.3323609,0.013631761
2599,0.34589055,0.33227056,0.013619997
2600,0.3457883,0.33218002,0.013608294
2601,0.34568626,0.33208966,0.0135966
2602,0.34558424,0.33199936,0.013584881
2603,0.34548238,0.33190915,0.013573237
2604,0.34538049,0.33181894,0.0135615505
2605,0.34527877,0.3317289,0.013549868
2606,0.34517702,0.3316388,0.013538236
2607,0.34507555,0.33154896,0.013526595
2608,0.34497395,0.33145896,0.013515006
2609,0.34487247,0.331369,0.013503448
2610,0.34477118,0.33127934,0.013491846
2611,0.34466985,0.3311896,0.013480229
2612,0.34456864,0.33109996,0.01346869
2613,0.3444676,0.33101037,0.013457218
2614,0.34436652,0.3309208,0.013445719
2615,0.34426558,0.33083135,0.013434252
2616,0.34416473,0.330742,0.013422735
2617,0.34406382,0.3306526,0.013411204
2618,0.3439632,0.33056343,0.013399761
2619,0.3438627,0.33047435,0.013388345
2620,0.34376207,0.33038512,0.013376958
2621,0.34366155,0.33029598,0.01336556
2622,0.34356117,0.33020702,0.013354154
2623,0.3434608,0.33011803,0.013342756
2624,0.34336063,0.33002928,0.01333135
2625,0.3432605,0.3299405,0.013320012
2626,0.34316036,0.3298517,0.013308676
2627,0.3430603,0.3297629,0.013297389
2628,0.34296042,0.32967436,0.013286077
2629,0.34286058,0.3295858,0.013274811
2630,0.34276077,0.32949725,0.013263536
2631,0.3426611,0.32940885,0.013252263
2632,0.34256142,0.3293204,0.01324102
2633,0.34246197,0.32923222,0.013229759
2634,0.34236252,0.329144,0.013218529
2635,0.34226307,0.32905573,0.013207332
2636,0.3421637,0.32896754,0.013196169
2637,0.34206456,0.32887957,0.013184981
2638,0.34196538,0.3287915,0.013173865
2639,0.3418662,0.3287035,0.013162697
2640,0.34176725,0.32861573,0.013151514
2641,0.34166834,0.32852793,0.0131404055
2642,0.34156945,0.32844013,0.013129329
2643,0.34147072,0.32835245,0.013118263
2644,0.341372,0.3282648,0.013107188
2645,0.3412734,0.3281773,0.013096116
2646,0.34117478,0.32808974,0.013085043
2647,0.34107634,0.32800236,0.013073988
2648,0.340978,0.32791504,0.013062936
2649,0.34087962,0.32782763,0.013051996
2650,0.34078142,0.32774037,0.013041037
2651,0.34068322,0.32765314,0.013030085
2652,0.34058514,0.32756603,0.013019104
2653,0.34048703,0.32747892,0.013008131
2654,0.34038907,0.32739192,0.012997154
2655,0.34029123,0.32730505,0.012986208
2656,0.34019336,0.32721806,0.012975297
2657,0.3400957,0.3271313,0.012964425
2658,0.33999804,0.3270445,0.012953566
2659,0.33990046,0.3269578,0.012942694
2660,0.33980298,0.3268711,0.012931859
2661,0.3397054,0.3267844,0.012920995
2662,0.33960807,0.32669798,0.012910114
2663,0.3395108,0.32661155,0.012899263
2664,0.3394136,0.3265251,0.012888497
2665,0.3393164,0.32643867,0.012877712
2666,0.3392193,0.3263523,0.012867006
2667,0.3391224,0.32626614,0.012856259
2668,0.3390253,0.32617977,0.012845505
2669,0.3389284,0.32609373,0.01283469
2670,0.33883175,0.32600784,0.012823911
2671,0.33873492,0.32592174,0.012813185
2672,0.33863837,0.32583585,0.012802527
2673,0.33854178,0.3257499,0.012791896
2674,0.33844528,0.325664,0.012781259
2675,0.33834884,0.32557824,0.012770588
2676,0.33825248,0.32549256,0.012759918
2677,0.33815628,0.32540706,0.012749226
2678,0.33806005,0.32532144,0.012738619
2679,0.33796376,0.32523578,0.012727985
2680,0.33786768,0.32515025,0.012717415
2681,0.3377717,0.32506484,0.012706865
2682,0.33767575,0.32497942,0.012696323
2683,0.33757988,0.32489416,0.012685743
2684,0.33748403,0.3248089,0.012675145
2685,0.3373884,0.3247238,0.01266458
2686,0.33729264,0.32463858,0.012654062
2687,0.33719707,0.32455346,0.01264359
2688,0.33710158,0.32446846,0.012633115
2689,0.33700612,0.32438353,0.012622597
2690,0.33691072,0.3242986,0.012612142
2691,0.33681536,0.3242137,0.012601662
2692,0.33672017,0.32412896,0.012591195
2693,0.3366249,0.32404417,0.012580732
2694,0.3365297,0.32395938,0.012570306
2695,0.3364347,0.3238748,0.012559898
2696,0.33633974,0.32379022,0.012549525
2697,0.33624482,0.32370564,0.012539168
2698,0.33615,0.32362115,0.012528825
2699,0.33605522,0.32353678,0.012518417
2700,0.33596045,0.3234524,0.012508007
2701,0.3358659,0.3233683,0.0124976
2702,0.3357713,0.323284,0.012487286
2703,0.33567676,0.32319975,0.012477025
2704,0.33558232,0.32311556,0.01246676
2705,0.33548784,0.32303137,0.012456482
2706,0.3353937,0.32294753,0.012446175
2707,0.33529937,0.32286352,0.012435868
2708,0.33520526,0.3227797,0.012425573
2709,0.33511108,0.32269576,0.012415319
2710,0.33501706,0.32261193,0.012405125
2711,0.33492303,0.32252812,0.012394916
2712,0.33482906,0.32244435,0.012384697
2713,0.3347352,0.32236075,0.0123744765
2714,0.33464143,0.3222772,0.012364246
2715,0.33454776,0.3221937,0.01235403
2716,0.334454,0.32211012,0.01234386
2717,0.33436045,0.3220267,0.012333749
2718,0.3342669,0.32194325,0.012323643
2719,0.3341735,0.32185996,0.012313539
2720,0.33408007,0.3217767,0.012303387
2721,0.33398673,0.32169357,0.012293176
2722,0.33389345,0.32161042,0.012283039
2723,0.33380038,0.32152742,0.012272962
2724,0.333707,0.32144406,0.012262946
2725,0.33361393,0.32136098,0.012252936
2726,0.33352092,0.32127804,0.012242859
2727,0.33342814,0.32119533,0.012232782
2728,0.33333522,0.32111254,0.012222686
2729,0.33324224,0.3210296,0.012212639
2730,0.3331496,0.32094696,0.012202643
2731,0.3330568,0.3208642,0.012192619
2732,0.33296418,0.3207815,0.012182684
2733,0.3328716,0.3206989,0.012172695
2734,0.33277914,0.3206164,0.012162737
2735,0.33268663,0.3205339,0.01215274
2736,0.33259425,0.3204515,0.012142745
2737,0.332502,0.32036924,0.012132776
2738,0.33240956,0.32028666,0.012122895
2739,0.33231732,0.32020435,0.012112994
2740,0.33222523,0.32012215,0.012103084
2741,0.3321332,0.32004005,0.01209316
2742,0.33204114,0.31995794,0.0120832315
2743,0.33194917,0.31987584,0.012073345
2744,0.33185738,0.31979388,0.012063492
2745,0.33176538,0.31971174,0.01205363
2746,0.33167362,0.3196298,0.012043819
2747,0.33158192,0.31954798,0.012033946
2748,0.33149025,0.31946614,0.012024086
2749,0.33139864,0.3193844,0.012014239
2750,0.3313071,0.31930268,0.012004444
2751,0.33121562,0.319221,0.011994635
2752,0.33112422,0.31913933,0.011984861
2753,0.33103284,0.31905773,0.011975105
2754,0.33094153,0.31897622,0.011965315
2755,0.33085033,0.3188948,0.011955528
2756,0.33075914,0.31881338,0.0119457645
2757,0.33066794,0.3187319,0.011936044
2758,0.33057687,0.3186505,0.011926343
2759,0.3304858,0.31856918,0.011916605
2760,0.33039483,0.31848797,0.01190686
2761,0.33030394,0.31840682,0.011897117
2762,0.3302131,0.31832564,0.01188745
2763,0.33012235,0.31824458,0.011877797
2764,0.33003154,0.31816342,0.011868121
2765,0.329941,0.3180825,0.011858473
2766,0.3298503,0.31800148,0.011848796
2767,0.32975966,0.31792054,0.011839109
2768,0.32966927,0.3178398,0.011829478
2769,0.3295788,0.31775898,0.011819829
2770,0.3294884,0.31767815,0.011810234
2771,0.32939816,0.31759754,0.011800625
2772,0.32930785,0.31751683,0.011791015
2773,0.32921764,0.31743622,0.011781417
2774,0.3291275,0.31735566,0.011771822
2775,0.32903734,0.31727514,0.011762219
2776,0.32894728,0.31719458,0.011752684
2777,0.32885736,0.31711426,0.011743112
2778,0.32876745,0.31703386,0.01173357
2779,0.32867748,0.31695345,0.011724024
2780,0.32858777,0.31687325,0.011714516
2781,0.3284979,0.31679288,0.011705008
2782,0.32840824,0.31671277,0.011695486
2783,0.32831854,0.3166326,0.0116859395
2784,0.32822895,0.31655258,0.011676373
2785,0.3281393,0.3164724,0.011666897
2786,0.32804993,0.31639245,0.011657476
2787,0.32796046,0.3163124,0.011648059
2788,0.327871,0.31623238,0.011638609
2789,0.32778168,0.31615254,0.011629134
2790,0.32769242,0.31607282,0.011619594
2791,0.32760313,0.31599298,0.011610139
2792,0.327514,0.31591323,0.011600777
2793,0.32742488,0.31583348,0.011591401
2794,0.32733586,0.3157539,0.011581978
2795,0.32724684,0.3156743,0.011572547
2796,0.3271578,0.31559467,0.011563148
2797,0.327069,0.31551528,0.0115537355
2798,0.32698014,0.31543583,0.011544325
2799,0.32689133,0.31535634,0.011534981
2800,0.32680255,0.31527686,0.011525671
2801,0.32671395,0.3151976,0.011516359
2802,0.3266253,0.3151183,0.011506971
2803,0.32653672,0.3150391,0.011497597
2804,0.32644808,0.31495985,0.011488212
2805,0.3263596,0.31488073,0.011478875
2806,0.32627124,0.3148016,0.011469623
2807,0.32618287,0.3147225,0.011460365
2808,0.32609457,0.3146435,0.011451065
2809,0.3260062,0.31456447,0.011441759
2810,0.325918,0.31448555,0.011432453
2811,0.3258298,0.31440663,0.011423168
2812,0.3257417,0.3143278,0.011413897
2813,0.32565358,0.31424895,0.011404637
2814,0.32556552,0.31417012,0.011395389
2815,0.3254776,0.31409144,0.011386168
2816,0.32538962,0.3140127,0.011376936
2817,0.32530183,0.31393412,0.011367687
2818,0.32521412,0.31385568,0.011358446
2819,0.32512623,0.313777,0.011349239
2820,0.32503846,0.3136984,0.011340053
2821,0.32495075,0.3136199,0.011330858
2822,0.32486314,0.31354147,0.011321673
2823,0.32477567,0.3134632,0.011312453
2824,0.32468805,0.31338477,0.011303269
2825,0.32460055,0.31330645,0.011294097
2826,0.32451317,0.3132282,0.011284977
2827,0.32442576,0.3131499,0.011275847
